"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"H1_3_M.s107570","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_3_M.s101005","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_M.s22279","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_M.s120067","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_M.s21102","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H16_2_M.s42459","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H16_2_M.s4947","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_T.s101679","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_3_T.s100042","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_T.s15384","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_T.s20937","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_T.s119815","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_T.s11475","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_M.s103077","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_3_T.s8596","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H13_1_M.s102612","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H13_1_M.s73830","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H15_1_M.s28157","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H13_3_M.s34690","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H1_3_T.s67922","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H10_2_M.s36098","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H2_3_T.s14554","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_1_T.s18673","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s127","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_2_T.s10480","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_3_M.s24452","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_3_M.s41364","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H11_2_M.s22485","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H17_1_T.s33908","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H15_1_M.s32751","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H1_1_M.s100952","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H11_2_M.s13328","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H13_1_M.s47228","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H17_1_M.s2130","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_2_T.s15830","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H17_1_T.s38376","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_3_M.s13988","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H13_1_M.s109056","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H17_1_T.s15111","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H13_1_M.s52112","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H11_1_M.s13567","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_3_M.s3283","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H13_1_M.s106517","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s6789","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H15_1_M.s5115","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H10_2_M.s8470","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H11_2_M.s12964","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H11_1_M.s22785","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H5_3_M.s38321","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H5_3_M.s13632","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s13717","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s9253","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s10013","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s15392","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H5_3_M.s39554","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s10598","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s105505","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_3_T.s119279","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H4_3_T.s642","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s75785","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H11_3_M.s15297","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_2_T.s3882","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_3_T.s56737","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_3_M.s7926","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H1_3_M.s28303","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_3_M.s88463","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H16_2_M.s13156","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s72400","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s7603","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H10_2_M.s12298","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s21813","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s22029","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H16_2_M.s39827","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H11_1_M.s23430","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s29070","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H11_3_M.s5731","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H11_3_T.s3390","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H2_1_T.s12389","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_2_M.s16674","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H18_2_M.s42213","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H18_2_M.s18058","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H18_2_M.s50704","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H18_2_M.s42250","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H18_2_M.s10443","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H18_2_M.s39042","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H2_2_T.s31730","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter setariae"
"H16_2_M.s13777","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H16_2_M.s22163","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s102490","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_3_T.s25154","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_3_T.s43277","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_1_T.s11839","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H17_1_M.s24047","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H17_3_T.s27060","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H13_1_M.s11590","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H19_2_M.s10964","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H19_2_M.s9120","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H17_2_T.s28159","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter bucti"
"H10_1_T.s17228","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter bucti"
"H13_1_M.s113364","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H17_1_T.s35163","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s23615","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s104264","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s117637","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s3503","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H15_1_M.s3378","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H17_3_T.s10189","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H15_1_M.s11612","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H2_1_T.s30687","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_1_T.s168","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter bucti"
"H18_2_T.s45564","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter bucti"
"H10_1_T.s13292","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter bucti"
"H13_3_M.s35744","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s59635","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H15_1_M.s2681","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H1_1_M.s87495","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H18_1_M.s10978","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_1_T.s3338","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s29187","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H15_1_M.s104139","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s23184","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s50912","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H15_1_M.s4044","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s19739","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s103071","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s17746","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s83473","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s38649","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s74758","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H17_1_T.s15721","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s89326","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_2_M.s38095","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter bucti"
"H1_2_T.s39206","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter bucti"
"H10_2_T.s25155","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H10_2_M.s19056","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_3_T.s19693","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s28512","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter baengnokdamensis"
"H12_3_M.s17808","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s105399","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H11_2_M.s2974","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_2_T.s41061","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H18_1_M.s21308","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H18_1_M.s35522","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H18_1_M.s31822","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H10_2_M.s26082","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H1_2_T.s38717","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter sp004684095"
"H15_1_M.s5757","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_T.s30457","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s34609","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_M.s18208","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H1_1_M.s20250","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_2_T.s59471","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H15_1_T.s22620","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter lapidarius"
"H16_1_T.s31127","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554","Hymenobacter lapidarius"
"H15_1_T.s43750","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H17_1_M.s12432","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H10_2_T.s12236","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s30475","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H13_1_M.s119992","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
"H15_1_T.s63337","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","Hymenobacteraceae","Hymenobacter_910554",NA
